BSSID,ESSID,RSSI,POSITION_Y,POSITION_X
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,153
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,141,153
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,153
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,154
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,154
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,154
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,154
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,155
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,155
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,155
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,141,156
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,156
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,157
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,157
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,157
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,157
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,157
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,158
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,158
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,158
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,159
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,159
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,159
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,160
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,160
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,141,160
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,141,160
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,161
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,161
18:0f:76:c6:6c:a2,TUJHE KYA,-85,141,161
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,161
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,162
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,162
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,162
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,163
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,141,163
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,163
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,164
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,164
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,164
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,164
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,165
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,165
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,165
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,165
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,166
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,166
18:0f:76:c6:6c:a2,TUJHE KYA,-85,141,167
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,167
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,167
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,168
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,168
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,168
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,168
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,169
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,169
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,169
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,169
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,169
18:0f:76:c6:6c:a2,TUJHE KYA,-85,141,169
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,168
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,168
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,168
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,167
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,167
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,167
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,167
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,167
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,166
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,166
18:0f:76:c6:6c:a2,TUJHE KYA,-85,141,166
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,165
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,165
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,164
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,164
18:0f:76:c6:6c:a2,TUJHE KYA,-85,141,164
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,164
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,164
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,163
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,163
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,163
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,162
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,162
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,162
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,162
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,161
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,161
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,161
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,160
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,160
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,160
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,160
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,159
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,159
18:0f:76:c6:6c:a2,TUJHE KYA,-85,141,159
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,159
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,158
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,157
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,157
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,156
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,156
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,156
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,141,156
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,155
18:0f:76:c6:6c:a2,TUJHE KYA,-85,141,155
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,154
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,154
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,154
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,154
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,153
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,153
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,153
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,153
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,152
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,152
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,152
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,151
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,151
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,151
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,151
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,150
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,150
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,149
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,149
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,149
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,149
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,148
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,148
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,148
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,148
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,147
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,147
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,146
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,141,146
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,145
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,145
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,145
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,144
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,144
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,144
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,144
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,144
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,143
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,143
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,143
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,142
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,142
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,142
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,142
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,142
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,142
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,141
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,141
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,141
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,140
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,139
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,139
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,139
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,139
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,138
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,138
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,138
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,138
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,138
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,137
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,137
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,136
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,136
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,136
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,136
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,135
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,135
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,135
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,135
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,135
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,134
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,134
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,133
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,133
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,133
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,132
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,132
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,132
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,131
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,131
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-83,141,130
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,130
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,130
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,129
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,129
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,129
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,128
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,128
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,128
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,128
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,127
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,127
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,127
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,126
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,126
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,126
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,126
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,125
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,125
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,125
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,124
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,124
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,123
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,123
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,123
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,122
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,122
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,121
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,121
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,121
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,121
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,120
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,120
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,120
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,120
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,120
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,119
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,119
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-55,141,118
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,117
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,117
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,117
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,117
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,117
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,116
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,116
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,116
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-55,141,116
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,115
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,115
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,115
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,114
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,114
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,113
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-55,141,113
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,113
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,112
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,111
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,111
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,111
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,110
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,110
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,109
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,109
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,109
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,109
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,108
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,108
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-55,141,107
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,107
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,107
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-55,141,106
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,106
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,105
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,105
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,105
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,103
98:de:d0:a1:28:3a,Soham,-91,141,103
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,103
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,102
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,102
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,101
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,101
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,101
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,101
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,100
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,100
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,100
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,99
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,99
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,98
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,98
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,98
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,98
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,97
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,97
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,96
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,95
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,95
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,95
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,94
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,94
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,94
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-55,141,94
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,141,93
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,92
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,92
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,91
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,91
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,91
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,91
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,90
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,89
0c:d2:b5:31:31:6c,MTNL_31316C_1,-59,141,88
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,88
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,88
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,88
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,87
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,87
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,86
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,86
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,85
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,85
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,84
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,84
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,83
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,83
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,82
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,82
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-57,141,82
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,81
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,81
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,81
18:0f:76:c6:6c:a2,TUJHE KYA,-75,141,81
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,80
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,80
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,141,79
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,79
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,79
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,79
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,78
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,78
18:0f:76:c6:6c:a2,TUJHE KYA,-79,141,78
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,78
18:0f:76:c6:6c:a2,TUJHE KYA,-75,141,78
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,77
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,77
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,77
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,141,77
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,76
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-55,141,76
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,75
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,75
18:0f:76:c6:6c:a2,TUJHE KYA,-75,141,75
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,74
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,74
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,73
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,71
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,71
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,70
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,141,69
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,69
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,68
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,141,68
26:4c:e3:5e:e8:be,idk,-89,141,68
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,68
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,66
18:0f:76:c6:6c:a2,TUJHE KYA,-75,141,66
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,66
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,65
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,65
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,64
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,141,63
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,141,62
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,141,62
18:0f:76:c6:6c:a2,TUJHE KYA,-83,141,62
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,62
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,61
18:0f:76:c6:6c:a2,TUJHE KYA,-75,141,61
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,60
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,141,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,141,59
18:0f:76:c6:6c:a2,TUJHE KYA,-77,141,59
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,59
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,141,59
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,141,58
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,141,58
18:0f:76:c6:6c:a2,TUJHE KYA,-81,141,58
